user_id,ticket_id,num_tickets,payment_method,booking_time,ip_address,is_fraud
9,Ticket_5365,1,debit_card,2025-03-03T10:30:22,192.168.1.14,0
9,Ticket_2726,1,debit_card,2025-03-17T10:30:22,192.168.1.8,1
9,Ticket_8084,6,debit_card,2025-03-20T10:30:22,192.168.1.6,0
9,Ticket_1993,4,debit_card,2025-03-10T10:30:22,192.168.1.10,0
9,Ticket_9527,4,debit_card,2025-03-22T10:30:22,192.168.1.2,1
9,Ticket_7985,3,credit_card,2025-03-10T10:30:22,192.168.1.19,0
9,Ticket_7068,1,debit_card,2025-03-12T10:30:22,192.168.1.15,0
9,Ticket_6179,1,paypal,2025-03-16T10:30:22,192.168.1.6,1
9,Ticket_1634,9,credit_card,2025-02-23T10:30:22,192.168.1.5,1
10,Ticket_4354,10,paypal,2025-02-20T10:30:22,192.168.1.6,0
10,Ticket_3272,9,credit_card,2025-03-01T10:30:22,192.168.1.2,0
10,Ticket_6561,5,paypal,2025-03-21T10:30:22,192.168.1.4,0
10,Ticket_5152,10,paypal,2025-02-28T10:30:22,192.168.1.19,0
10,Ticket_4294,4,paypal,2025-03-04T10:30:22,192.168.1.2,1
10,Ticket_7520,5,debit_card,2025-03-13T10:30:22,192.168.1.6,0
10,Ticket_9529,7,debit_card,2025-03-10T10:30:22,192.168.1.2,1
10,Ticket_3386,10,paypal,2025-03-01T10:30:22,192.168.1.10,0
10,Ticket_7550,1,credit_card,2025-03-15T10:30:22,192.168.1.7,0
10,Ticket_7992,8,credit_card,2025-02-28T10:30:22,192.168.1.10,0
10,Ticket_3624,8,credit_card,2025-02-24T10:30:22,192.168.1.7,0
10,Ticket_8134,5,credit_card,2025-03-13T10:30:22,192.168.1.17,0
10,Ticket_5137,2,paypal,2025-03-17T10:30:22,192.168.1.6,1
10,Ticket_6971,8,credit_card,2025-03-11T10:30:22,192.168.1.8,1
10,Ticket_2528,3,debit_card,2025-02-27T10:30:22,192.168.1.10,1
10,Ticket_5571,1,debit_card,2025-03-15T10:30:22,192.168.1.8,0
10,Ticket_2026,3,debit_card,2025-03-15T10:30:22,192.168.1.12,0
10,Ticket_2190,5,debit_card,2025-03-22T10:30:22,192.168.1.4,0
10,Ticket_9272,10,paypal,2025-02-21T10:30:22,192.168.1.10,0
10,Ticket_4595,6,paypal,2025-03-17T10:30:22,192.168.1.19,0
10,Ticket_8063,9,paypal,2025-03-07T10:30:22,192.168.1.12,0
10,Ticket_2310,6,paypal,2025-03-21T10:30:22,192.168.1.18,0
10,Ticket_1297,10,debit_card,2025-03-10T10:30:22,192.168.1.10,0
10,Ticket_1205,10,debit_card,2025-03-10T10:30:22,192.168.1.12,0
10,Ticket_6233,7,paypal,2025-02-24T10:30:22,192.168.1.2,0
10,Ticket_8508,8,paypal,2025-03-04T10:30:22,192.168.1.10,0
10,Ticket_4306,5,paypal,2025-03-04T10:30:22,192.168.1.18,0
10,Ticket_1679,2,debit_card,2025-02-26T10:30:22,192.168.1.6,1
10,Ticket_1478,4,paypal,2025-03-17T10:30:22,192.168.1.11,0
10,Ticket_2789,5,debit_card,2025-03-10T10:30:22,192.168.1.15,1
10,Ticket_8360,1,paypal,2025-02-22T10:30:22,192.168.1.1,0
10,Ticket_9300,2,paypal,2025-03-19T10:30:22,192.168.1.3,0
10,Ticket_4448,7,credit_card,2025-03-18T10:30:22,192.168.1.7,1
10,Ticket_1082,1,debit_card,2025-03-11T10:30:22,192.168.1.8,0
10,Ticket_3194,8,paypal,2025-03-22T10:30:22,192.168.1.10,1
10,Ticket_4833,2,paypal,2025-03-20T10:30:22,192.168.1.6,0
10,Ticket_1768,6,paypal,2025-03-03T10:30:22,192.168.1.3,1
10,Ticket_7906,10,credit_card,2025-02-24T10:30:22,192.168.1.12,0
10,Ticket_9295,4,debit_card,2025-03-04T10:30:22,192.168.1.2,1
10,Ticket_7201,3,debit_card,2025-03-19T10:30:22,192.168.1.10,0
11,Ticket_1027,2,debit_card,2025-03-22T10:30:22,192.168.1.16,1
11,Ticket_2371,8,paypal,2025-03-15T10:30:22,192.168.1.4,0
11,Ticket_4544,3,credit_card,2025-02-25T10:30:22,192.168.1.8,0
11,Ticket_8859,7,debit_card,2025-03-20T10:30:22,192.168.1.17,0
11,Ticket_4567,4,credit_card,2025-03-13T10:30:22,192.168.1.3,0
11,Ticket_5186,8,paypal,2025-03-13T10:30:22,192.168.1.19,1
11,Ticket_8336,4,credit_card,2025-03-05T10:30:22,192.168.1.10,1
11,Ticket_5301,8,paypal,2025-02-22T10:30:22,192.168.1.12,0
11,Ticket_3433,6,credit_card,2025-03-18T10:30:22,192.168.1.10,1
11,Ticket_1981,1,credit_card,2025-03-20T10:30:22,192.168.1.19,1
11,Ticket_8077,6,paypal,2025-02-26T10:30:22,192.168.1.12,0
11,Ticket_4553,1,debit_card,2025-03-16T10:30:22,192.168.1.2,0
11,Ticket_5358,3,debit_card,2025-03-10T10:30:22,192.168.1.17,0
11,Ticket_1607,8,debit_card,2025-03-08T10:30:22,192.168.1.5,0
11,Ticket_9542,5,credit_card,2025-02-24T10:30:22,192.168.1.13,0
11,Ticket_3234,8,credit_card,2025-03-10T10:30:22,192.168.1.20,0
11,Ticket_3073,2,credit_card,2025-02-28T10:30:22,192.168.1.1,1
11,Ticket_8088,10,credit_card,2025-03-15T10:30:22,192.168.1.2,0
11,Ticket_7186,7,credit_card,2025-03-01T10:30:22,192.168.1.5,1
11,Ticket_2282,5,credit_card,2025-02-28T10:30:22,192.168.1.8,0
11,Ticket_9717,1,debit_card,2025-03-14T10:30:22,192.168.1.11,1
11,Ticket_7249,3,paypal,2025-03-20T10:30:22,192.168.1.17,0
11,Ticket_6832,6,debit_card,2025-02-21T10:30:22,192.168.1.4,0
11,Ticket_7394,6,credit_card,2025-03-22T10:30:22,192.168.1.14,0
11,Ticket_5461,2,debit_card,2025-02-23T10:30:22,192.168.1.3,0
11,Ticket_8435,8,credit_card,2025-03-14T10:30:22,192.168.1.9,0
11,Ticket_1813,5,paypal,2025-03-10T10:30:22,192.168.1.9,1
11,Ticket_5468,1,debit_card,2025-03-19T10:30:22,192.168.1.2,0
11,Ticket_1765,3,credit_card,2025-02-24T10:30:22,192.168.1.5,1
11,Ticket_1697,6,credit_card,2025-03-15T10:30:22,192.168.1.4,1
11,Ticket_8955,3,debit_card,2025-03-05T10:30:22,192.168.1.7,0
11,Ticket_8794,4,credit_card,2025-03-09T10:30:22,192.168.1.6,0
11,Ticket_7859,2,paypal,2025-02-26T10:30:22,192.168.1.19,0
11,Ticket_1000,6,paypal,2025-03-02T10:30:22,192.168.1.7,0
11,Ticket_4074,8,paypal,2025-03-12T10:30:22,192.168.1.10,0
11,Ticket_6789,8,credit_card,2025-03-13T10:30:22,192.168.1.11,1
11,Ticket_7813,2,debit_card,2025-03-17T10:30:22,192.168.1.3,0
11,Ticket_7466,9,credit_card,2025-03-02T10:30:22,192.168.1.3,0
11,Ticket_6004,10,debit_card,2025-03-10T10:30:22,192.168.1.20,0
11,Ticket_4949,8,debit_card,2025-03-21T10:30:22,192.168.1.14,1
12,Ticket_8258,8,credit_card,2025-03-13T10:30:22,192.168.1.11,0
12,Ticket_4282,6,paypal,2025-02-27T10:30:22,192.168.1.12,1
12,Ticket_5112,6,paypal,2025-03-18T10:30:22,192.168.1.13,0
12,Ticket_7689,5,credit_card,2025-03-04T10:30:22,192.168.1.1,0
12,Ticket_7514,3,debit_card,2025-03-08T10:30:22,192.168.1.8,0
12,Ticket_7132,10,debit_card,2025-02-24T10:30:22,192.168.1.16,0
12,Ticket_1808,5,credit_card,2025-02-23T10:30:22,192.168.1.11,0
12,Ticket_8865,8,credit_card,2025-02-26T10:30:22,192.168.1.15,1
12,Ticket_5665,3,paypal,2025-03-17T10:30:22,192.168.1.5,0
12,Ticket_4790,3,paypal,2025-02-20T10:30:22,192.168.1.5,0
12,Ticket_3968,8,debit_card,2025-03-20T10:30:22,192.168.1.12,0
12,Ticket_4310,9,debit_card,2025-03-16T10:30:22,192.168.1.18,1
12,Ticket_6345,3,debit_card,2025-02-24T10:30:22,192.168.1.4,0
12,Ticket_2003,6,paypal,2025-03-18T10:30:22,192.168.1.4,0
12,Ticket_2502,4,credit_card,2025-02-21T10:30:22,192.168.1.20,0
12,Ticket_1591,2,paypal,2025-03-12T10:30:22,192.168.1.1,0
12,Ticket_1950,5,debit_card,2025-03-06T10:30:22,192.168.1.12,0
12,Ticket_4139,3,debit_card,2025-03-20T10:30:22,192.168.1.4,0
12,Ticket_9600,3,paypal,2025-03-06T10:30:22,192.168.1.13,0
12,Ticket_6638,6,credit_card,2025-02-28T10:30:22,192.168.1.8,0
12,Ticket_8676,9,credit_card,2025-03-10T10:30:22,192.168.1.3,0
12,Ticket_5511,3,debit_card,2025-03-20T10:30:22,192.168.1.5,1
12,Ticket_1279,2,paypal,2025-02-23T10:30:22,192.168.1.4,0
12,Ticket_5103,3,credit_card,2025-02-22T10:30:22,192.168.1.7,0
12,Ticket_4377,7,paypal,2025-03-02T10:30:22,192.168.1.15,1
12,Ticket_4967,1,debit_card,2025-03-14T10:30:22,192.168.1.16,0
12,Ticket_8702,5,debit_card,2025-03-08T10:30:22,192.168.1.14,0
12,Ticket_2140,9,debit_card,2025-03-13T10:30:22,192.168.1.11,1
12,Ticket_4766,2,credit_card,2025-02-20T10:30:22,192.168.1.12,0
12,Ticket_8923,4,paypal,2025-02-26T10:30:22,192.168.1.17,0
12,Ticket_3441,7,credit_card,2025-03-06T10:30:22,192.168.1.16,0
12,Ticket_1435,7,debit_card,2025-03-11T10:30:22,192.168.1.12,0
12,Ticket_3152,5,credit_card,2025-02-22T10:30:22,192.168.1.11,1
12,Ticket_5842,3,credit_card,2025-03-01T10:30:22,192.168.1.8,0
12,Ticket_2647,10,paypal,2025-03-16T10:30:22,192.168.1.3,0
12,Ticket_1451,5,debit_card,2025-02-27T10:30:22,192.168.1.18,1
12,Ticket_7281,7,debit_card,2025-03-15T10:30:22,192.168.1.5,0
12,Ticket_6741,4,paypal,2025-03-01T10:30:22,192.168.1.5,1
12,Ticket_9300,10,credit_card,2025-03-02T10:30:22,192.168.1.9,0
12,Ticket_4518,9,credit_card,2025-03-11T10:30:22,192.168.1.7,0
13,Ticket_7730,2,debit_card,2025-03-19T10:30:22,192.168.1.7,0
13,Ticket_5343,10,credit_card,2025-03-01T10:30:22,192.168.1.14,0
13,Ticket_2548,6,paypal,2025-02-21T10:30:22,192.168.1.14,0
13,Ticket_3235,8,debit_card,2025-02-25T10:30:22,192.168.1.17,0
13,Ticket_4438,3,debit_card,2025-03-06T10:30:22,192.168.1.11,0
13,Ticket_5666,7,credit_card,2025-02-21T10:30:22,192.168.1.14,0
13,Ticket_1289,3,debit_card,2025-03-11T10:30:22,192.168.1.11,1
13,Ticket_6817,10,debit_card,2025-02-21T10:30:22,192.168.1.4,0
13,Ticket_3429,8,credit_card,2025-02-23T10:30:22,192.168.1.2,0
13,Ticket_8043,4,credit_card,2025-02-27T10:30:22,192.168.1.20,0
13,Ticket_5604,6,credit_card,2025-02-21T10:30:22,192.168.1.19,0
13,Ticket_8487,6,debit_card,2025-03-07T10:30:22,192.168.1.1,0
13,Ticket_4504,4,debit_card,2025-02-25T10:30:22,192.168.1.14,0
13,Ticket_8006,6,debit_card,2025-03-04T10:30:22,192.168.1.1,0
13,Ticket_2640,3,debit_card,2025-02-25T10:30:22,192.168.1.17,0
13,Ticket_1605,8,debit_card,2025-02-23T10:30:22,192.168.1.5,0
13,Ticket_9901,8,debit_card,2025-03-11T10:30:22,192.168.1.13,0
13,Ticket_3141,2,paypal,2025-02-21T10:30:22,192.168.1.10,1
13,Ticket_4116,7,paypal,2025-03-06T10:30:22,192.168.1.17,0
13,Ticket_2254,5,credit_card,2025-02-20T10:30:22,192.168.1.10,0
13,Ticket_8914,4,paypal,2025-03-02T10:30:22,192.168.1.20,1
13,Ticket_2447,6,debit_card,2025-03-05T10:30:22,192.168.1.8,0
13,Ticket_5532,1,debit_card,2025-02-21T10:30:22,192.168.1.13,0
13,Ticket_2246,1,credit_card,2025-03-06T10:30:22,192.168.1.9,1
13,Ticket_5023,2,credit_card,2025-03-18T10:30:22,192.168.1.10,0
13,Ticket_1252,9,credit_card,2025-03-19T10:30:22,192.168.1.17,0
13,Ticket_7473,5,debit_card,2025-03-10T10:30:22,192.168.1.13,0
13,Ticket_5411,8,debit_card,2025-03-12T10:30:22,192.168.1.19,0
13,Ticket_4598,4,debit_card,2025-03-01T10:30:22,192.168.1.15,0
13,Ticket_5060,10,paypal,2025-02-23T10:30:22,192.168.1.18,1
13,Ticket_3147,10,debit_card,2025-02-24T10:30:22,192.168.1.11,0
13,Ticket_1384,4,paypal,2025-03-04T10:30:22,192.168.1.1,0
13,Ticket_3103,2,paypal,2025-02-25T10:30:22,192.168.1.5,0
13,Ticket_7675,8,credit_card,2025-03-21T10:30:22,192.168.1.19,0
13,Ticket_3319,8,credit_card,2025-03-03T10:30:22,192.168.1.8,0
13,Ticket_4014,2,debit_card,2025-02-23T10:30:22,192.168.1.11,0
13,Ticket_8416,9,paypal,2025-03-20T10:30:22,192.168.1.5,0
13,Ticket_3848,4,debit_card,2025-02-22T10:30:22,192.168.1.8,0
13,Ticket_5877,6,credit_card,2025-03-18T10:30:22,192.168.1.8,0
13,Ticket_8780,9,debit_card,2025-03-08T10:30:22,192.168.1.18,0
14,Ticket_8001,9,paypal,2025-02-21T10:30:22,192.168.1.17,0
14,Ticket_1139,10,credit_card,2025-03-12T10:30:22,192.168.1.6,0
14,Ticket_3186,6,credit_card,2025-02-24T10:30:22,192.168.1.5,1
14,Ticket_4571,4,debit_card,2025-03-09T10:30:22,192.168.1.12,0
14,Ticket_8840,4,paypal,2025-03-20T10:30:22,192.168.1.11,0
14,Ticket_1160,1,debit_card,2025-03-19T10:30:22,192.168.1.14,0
14,Ticket_4596,7,paypal,2025-03-21T10:30:22,192.168.1.17,0
14,Ticket_5410,3,paypal,2025-03-20T10:30:22,192.168.1.7,0
14,Ticket_4244,7,credit_card,2025-03-09T10:30:22,192.168.1.13,0
14,Ticket_9450,3,paypal,2025-03-13T10:30:22,192.168.1.10,0
14,Ticket_2401,3,debit_card,2025-03-01T10:30:22,192.168.1.1,1
14,Ticket_6537,10,debit_card,2025-03-06T10:30:22,192.168.1.19,0
14,Ticket_4553,4,paypal,2025-03-11T10:30:22,192.168.1.2,1
14,Ticket_4710,6,paypal,2025-03-12T10:30:22,192.168.1.6,1
14,Ticket_9913,7,credit_card,2025-03-02T10:30:22,192.168.1.8,0
14,Ticket_7942,9,credit_card,2025-03-17T10:30:22,192.168.1.10,0
14,Ticket_1063,1,credit_card,2025-03-04T10:30:22,192.168.1.16,1
14,Ticket_8785,9,debit_card,2025-03-06T10:30:22,192.168.1.6,1
14,Ticket_4042,3,paypal,2025-02-23T10:30:22,192.168.1.7,0
14,Ticket_1819,6,credit_card,2025-03-05T10:30:22,192.168.1.20,1
14,Ticket_6878,4,credit_card,2025-03-16T10:30:22,192.168.1.17,0
14,Ticket_6244,8,paypal,2025-02-26T10:30:22,192.168.1.15,0
14,Ticket_1361,4,paypal,2025-03-19T10:30:22,192.168.1.9,0
14,Ticket_8539,1,credit_card,2025-03-16T10:30:22,192.168.1.1,1
14,Ticket_1992,6,paypal,2025-03-02T10:30:22,192.168.1.10,1
14,Ticket_6398,8,paypal,2025-03-01T10:30:22,192.168.1.20,0
14,Ticket_3130,9,debit_card,2025-03-22T10:30:22,192.168.1.18,1
14,Ticket_6884,1,paypal,2025-03-15T10:30:22,192.168.1.3,0
14,Ticket_4865,10,credit_card,2025-03-10T10:30:22,192.168.1.14,0
14,Ticket_5790,7,credit_card,2025-03-02T10:30:22,192.168.1.4,1
14,Ticket_3055,2,credit_card,2025-02-26T10:30:22,192.168.1.11,0
14,Ticket_4796,8,credit_card,2025-02-28T10:30:22,192.168.1.17,0
14,Ticket_1766,9,debit_card,2025-02-21T10:30:22,192.168.1.9,0
14,Ticket_3596,6,paypal,2025-03-04T10:30:22,192.168.1.2,0
14,Ticket_1755,2,debit_card,2025-03-11T10:30:22,192.168.1.7,0
14,Ticket_8485,1,debit_card,2025-03-02T10:30:22,192.168.1.4,0
14,Ticket_9522,10,paypal,2025-02-28T10:30:22,192.168.1.10,0
14,Ticket_7299,5,credit_card,2025-03-10T10:30:22,192.168.1.1,1
14,Ticket_4601,9,debit_card,2025-03-03T10:30:22,192.168.1.1,0
14,Ticket_4644,4,debit_card,2025-03-16T10:30:22,192.168.1.7,0
15,Ticket_3118,4,credit_card,2025-02-27T10:30:22,192.168.1.10,0
15,Ticket_1681,10,debit_card,2025-03-03T10:30:22,192.168.1.7,0
15,Ticket_5952,2,paypal,2025-02-24T10:30:22,192.168.1.9,0
15,Ticket_7480,10,paypal,2025-03-02T10:30:22,192.168.1.3,1
15,Ticket_9619,6,debit_card,2025-03-19T10:30:22,192.168.1.2,1
15,Ticket_4528,1,credit_card,2025-02-28T10:30:22,192.168.1.8,1
15,Ticket_8264,10,credit_card,2025-03-10T10:30:22,192.168.1.17,1
15,Ticket_2369,2,debit_card,2025-02-27T10:30:22,192.168.1.15,1
15,Ticket_5660,5,debit_card,2025-02-21T10:30:22,192.168.1.13,0
15,Ticket_9213,9,debit_card,2025-02-26T10:30:22,192.168.1.13,1
15,Ticket_3867,3,debit_card,2025-03-07T10:30:22,192.168.1.2,0
15,Ticket_5714,9,paypal,2025-03-12T10:30:22,192.168.1.19,0
15,Ticket_5260,7,credit_card,2025-02-23T10:30:22,192.168.1.8,0
15,Ticket_4147,7,debit_card,2025-03-16T10:30:22,192.168.1.5,1
15,Ticket_3224,2,paypal,2025-03-15T10:30:22,192.168.1.18,1
15,Ticket_3908,3,credit_card,2025-02-22T10:30:22,192.168.1.1,0
15,Ticket_1004,9,debit_card,2025-03-04T10:30:22,192.168.1.13,0
15,Ticket_4291,9,paypal,2025-03-07T10:30:22,192.168.1.2,1
15,Ticket_9058,10,credit_card,2025-02-23T10:30:22,192.168.1.18,0
15,Ticket_5990,6,debit_card,2025-03-19T10:30:22,192.168.1.4,0
15,Ticket_5188,10,paypal,2025-02-21T10:30:22,192.168.1.2,0
15,Ticket_7861,7,debit_card,2025-03-21T10:30:22,192.168.1.6,1
15,Ticket_5162,2,debit_card,2025-02-22T10:30:22,192.168.1.18,0
15,Ticket_9928,3,debit_card,2025-03-14T10:30:22,192.168.1.18,0
15,Ticket_2197,6,debit_card,2025-03-17T10:30:22,192.168.1.19,0
15,Ticket_2249,10,credit_card,2025-02-22T10:30:22,192.168.1.12,0
15,Ticket_2949,8,paypal,2025-03-11T10:30:22,192.168.1.10,0
15,Ticket_7482,1,paypal,2025-03-11T10:30:22,192.168.1.14,1
15,Ticket_8392,3,credit_card,2025-03-22T10:30:22,192.168.1.1,0
15,Ticket_3573,7,debit_card,2025-03-21T10:30:22,192.168.1.2,0
15,Ticket_5719,2,paypal,2025-03-18T10:30:22,192.168.1.16,0
15,Ticket_8646,9,debit_card,2025-03-04T10:30:22,192.168.1.4,0
15,Ticket_9373,6,credit_card,2025-02-21T10:30:22,192.168.1.9,0
15,Ticket_5169,1,credit_card,2025-02-23T10:30:22,192.168.1.16,0
15,Ticket_5113,2,paypal,2025-03-20T10:30:22,192.168.1.12,0
15,Ticket_6098,1,credit_card,2025-03-19T10:30:22,192.168.1.10,1
15,Ticket_6173,9,credit_card,2025-03-03T10:30:22,192.168.1.17,0
15,Ticket_4861,2,debit_card,2025-02-27T10:30:22,192.168.1.10,1
15,Ticket_6893,10,credit_card,2025-03-03T10:30:22,192.168.1.8,0
15,Ticket_6639,7,paypal,2025-03-02T10:30:22,192.168.1.12,0
16,Ticket_3868,3,debit_card,2025-03-06T10:30:22,192.168.1.2,0
16,Ticket_6700,2,paypal,2025-03-04T10:30:22,192.168.1.6,0
16,Ticket_7845,1,credit_card,2025-03-16T10:30:22,192.168.1.5,0
16,Ticket_4438,3,paypal,2025-03-15T10:30:22,192.168.1.6,0
16,Ticket_4941,2,debit_card,2025-03-11T10:30:22,192.168.1.19,1
16,Ticket_7811,1,debit_card,2025-03-09T10:30:22,192.168.1.1,1
16,Ticket_1762,10,credit_card,2025-02-24T10:30:22,192.168.1.12,0
16,Ticket_4522,9,paypal,2025-02-25T10:30:22,192.168.1.13,0
16,Ticket_8226,1,credit_card,2025-02-21T10:30:22,192.168.1.1,0
16,Ticket_8640,9,debit_card,2025-03-18T10:30:22,192.168.1.15,0
16,Ticket_2282,6,debit_card,2025-03-20T10:30:22,192.168.1.8,0
16,Ticket_6316,7,credit_card,2025-03-14T10:30:22,192.168.1.12,0
16,Ticket_9427,6,debit_card,2025-03-20T10:30:22,192.168.1.14,1
16,Ticket_7003,6,debit_card,2025-03-21T10:30:22,192.168.1.15,1
16,Ticket_2982,9,credit_card,2025-03-09T10:30:22,192.168.1.11,0
16,Ticket_8813,7,debit_card,2025-03-21T10:30:22,192.168.1.16,0
16,Ticket_5435,5,paypal,2025-02-23T10:30:22,192.168.1.6,0
16,Ticket_5649,4,debit_card,2025-03-02T10:30:22,192.168.1.7,0
16,Ticket_1309,5,credit_card,2025-03-03T10:30:22,192.168.1.4,0
16,Ticket_8674,10,debit_card,2025-02-24T10:30:22,192.168.1.11,0
16,Ticket_9522,8,credit_card,2025-02-25T10:30:22,192.168.1.17,0
16,Ticket_3212,10,paypal,2025-03-17T10:30:22,192.168.1.2,0
16,Ticket_9147,2,paypal,2025-03-12T10:30:22,192.168.1.11,0
16,Ticket_2559,4,paypal,2025-02-22T10:30:22,192.168.1.14,1
16,Ticket_2301,3,credit_card,2025-03-16T10:30:22,192.168.1.17,0
16,Ticket_1446,10,credit_card,2025-03-06T10:30:22,192.168.1.13,0
16,Ticket_8379,7,paypal,2025-03-10T10:30:22,192.168.1.11,1
16,Ticket_8417,6,credit_card,2025-03-11T10:30:22,192.168.1.4,1
16,Ticket_4493,3,debit_card,2025-03-05T10:30:22,192.168.1.17,0
16,Ticket_1724,1,debit_card,2025-03-17T10:30:22,192.168.1.12,0
16,Ticket_4337,4,paypal,2025-03-04T10:30:22,192.168.1.1,0
16,Ticket_5840,5,paypal,2025-03-19T10:30:22,192.168.1.5,1
16,Ticket_1503,7,paypal,2025-02-24T10:30:22,192.168.1.18,0
16,Ticket_7229,8,debit_card,2025-02-25T10:30:22,192.168.1.16,0
16,Ticket_2184,6,credit_card,2025-03-21T10:30:22,192.168.1.8,0
16,Ticket_7629,7,debit_card,2025-03-16T10:30:22,192.168.1.11,0
16,Ticket_9172,3,paypal,2025-03-04T10:30:22,192.168.1.3,1
16,Ticket_1431,7,credit_card,2025-03-15T10:30:22,192.168.1.1,0
16,Ticket_5842,6,credit_card,2025-03-15T10:30:22,192.168.1.2,0
16,Ticket_3297,10,paypal,2025-03-14T10:30:22,192.168.1.18,0
17,Ticket_6048,5,debit_card,2025-03-21T10:30:22,192.168.1.19,1
17,Ticket_9965,2,paypal,2025-02-28T10:30:22,192.168.1.7,0
17,Ticket_4946,10,debit_card,2025-02-28T10:30:22,192.168.1.5,0
17,Ticket_6765,10,paypal,2025-02-25T10:30:22,192.168.1.19,0
17,Ticket_5572,10,paypal,2025-02-26T10:30:22,192.168.1.2,0
17,Ticket_6482,1,paypal,2025-03-12T10:30:22,192.168.1.12,0
17,Ticket_1928,6,debit_card,2025-02-26T10:30:22,192.168.1.16,0
17,Ticket_2147,4,debit_card,2025-03-16T10:30:22,192.168.1.9,1
17,Ticket_9734,3,debit_card,2025-03-01T10:30:22,192.168.1.18,0
17,Ticket_4371,8,paypal,2025-03-03T10:30:22,192.168.1.18,0
17,Ticket_7719,9,credit_card,2025-02-26T10:30:22,192.168.1.6,0
17,Ticket_9767,3,debit_card,2025-03-03T10:30:22,192.168.1.12,0
17,Ticket_2621,7,credit_card,2025-02-24T10:30:22,192.168.1.8,0
17,Ticket_3390,5,debit_card,2025-03-11T10:30:22,192.168.1.19,0
17,Ticket_1653,8,paypal,2025-02-27T10:30:22,192.168.1.19,0
17,Ticket_3847,9,debit_card,2025-03-18T10:30:22,192.168.1.12,0
17,Ticket_6021,8,credit_card,2025-03-16T10:30:22,192.168.1.2,0
17,Ticket_8733,9,credit_card,2025-03-16T10:30:22,192.168.1.16,0
17,Ticket_2421,7,credit_card,2025-03-18T10:30:22,192.168.1.16,0
17,Ticket_5712,3,paypal,2025-02-22T10:30:22,192.168.1.9,0
17,Ticket_7863,4,credit_card,2025-03-14T10:30:22,192.168.1.19,0
17,Ticket_3468,6,paypal,2025-03-22T10:30:22,192.168.1.16,1
17,Ticket_5389,7,debit_card,2025-03-03T10:30:22,192.168.1.1,0
17,Ticket_3836,4,paypal,2025-03-06T10:30:22,192.168.1.18,0
17,Ticket_1401,9,paypal,2025-03-21T10:30:22,192.168.1.1,0
17,Ticket_5288,1,credit_card,2025-03-17T10:30:22,192.168.1.16,0
17,Ticket_3633,7,debit_card,2025-03-18T10:30:22,192.168.1.9,0
17,Ticket_9547,2,credit_card,2025-02-24T10:30:22,192.168.1.6,0
17,Ticket_7204,10,debit_card,2025-03-19T10:30:22,192.168.1.16,0
17,Ticket_9373,3,credit_card,2025-03-06T10:30:22,192.168.1.14,0
17,Ticket_5778,1,credit_card,2025-03-11T10:30:22,192.168.1.4,0
17,Ticket_8347,10,paypal,2025-03-03T10:30:22,192.168.1.4,0
17,Ticket_4622,1,paypal,2025-03-04T10:30:22,192.168.1.3,0
17,Ticket_3461,7,credit_card,2025-02-23T10:30:22,192.168.1.4,0
17,Ticket_5673,4,paypal,2025-03-03T10:30:22,192.168.1.20,0
17,Ticket_1426,6,debit_card,2025-03-17T10:30:22,192.168.1.18,0
17,Ticket_9675,6,credit_card,2025-02-22T10:30:22,192.168.1.1,0
17,Ticket_8192,3,credit_card,2025-03-04T10:30:22,192.168.1.11,0
17,Ticket_5194,6,credit_card,2025-02-26T10:30:22,192.168.1.17,1
17,Ticket_4095,8,credit_card,2025-02-23T10:30:22,192.168.1.10,0
18,Ticket_7005,4,credit_card,2025-02-20T10:30:22,192.168.1.5,0
18,Ticket_3383,5,credit_card,2025-03-09T10:30:22,192.168.1.3,0
18,Ticket_7776,10,credit_card,2025-03-19T10:30:22,192.168.1.9,0
18,Ticket_4880,6,paypal,2025-02-27T10:30:22,192.168.1.12,0
18,Ticket_7200,8,credit_card,2025-03-14T10:30:22,192.168.1.6,0
18,Ticket_8443,4,paypal,2025-03-13T10:30:22,192.168.1.10,0
18,Ticket_5449,3,debit_card,2025-03-08T10:30:22,192.168.1.9,1
18,Ticket_4856,1,paypal,2025-02-24T10:30:22,192.168.1.4,0
18,Ticket_7290,8,paypal,2025-03-06T10:30:22,192.168.1.3,0
18,Ticket_2099,4,debit_card,2025-03-03T10:30:22,192.168.1.8,1
18,Ticket_9707,9,debit_card,2025-03-21T10:30:22,192.168.1.17,0
18,Ticket_5664,2,debit_card,2025-02-26T10:30:22,192.168.1.2,0
18,Ticket_2909,9,credit_card,2025-02-22T10:30:22,192.168.1.7,0
18,Ticket_6720,3,paypal,2025-03-08T10:30:22,192.168.1.3,1
18,Ticket_9769,1,paypal,2025-03-03T10:30:22,192.168.1.6,1
18,Ticket_3380,4,paypal,2025-03-04T10:30:22,192.168.1.17,0
18,Ticket_7197,1,debit_card,2025-03-12T10:30:22,192.168.1.19,0
18,Ticket_8952,5,debit_card,2025-03-18T10:30:22,192.168.1.14,0
18,Ticket_8169,3,debit_card,2025-02-22T10:30:22,192.168.1.20,1
18,Ticket_6686,7,credit_card,2025-02-27T10:30:22,192.168.1.20,1
18,Ticket_6295,10,credit_card,2025-03-05T10:30:22,192.168.1.6,1
18,Ticket_2323,3,credit_card,2025-03-01T10:30:22,192.168.1.9,0
